research_severity,filtered_impact,in_course_reqs,in_filtered_results,root_cause,raw_severity,uc,uc_full,cc,receiving,issue_type,message,expected_raw,actual_raw,expected_filtered,actual_filtered,recommended_action,url,view_by_key
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Sacramento City College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGWR 301 (3.00)'], ['ENGL C1001 (3.00)'], ['ENGWR 303 (4.00)'], ['COMM 316 (3.00)'], ['SOC 305 (3.00)'], ['CISP 360 (4.00)'], ['CISP 400 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=126&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F126%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/126/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,San Bernardino Valley College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1001 (4.00)'], ['ENGL C1001H (4.00)'], ['ENGL 151 (3.00)'], ['CS 190 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=131&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F131%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/131/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,San Diego Mesa College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 105 (3.00)'], ['ENGL C1001 (3.00)'], ['PHIL 205 (3.00)'], ['CISC 192 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=101&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F101%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/101/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,San Diego Miramar College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 105 (3.00)'], ['ENGL C1001 (3.00)'], ['PHIL 205 (3.00)'], ['CISC 192 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=45&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F45%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/45/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,San Joaquin Delta College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 1B (3.00)'], ['ENGL C1001 (3.00)'], ['Not Articulated']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=109&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F109%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/109/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Santa Ana College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 102 (4.00)'], ['ENGL 102H (4.00)'], ['ENGL C1001 (4.00)'], ['ENGL C1001H (4.00)'], ['CMPR 121 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=14&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F14%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/14/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Santa Barbara City College,<blank>,unexpected_row,unexpected raw CSV row,,"[['COMM 235 (3.00)'], ['ENG 111 (3.00)'], ['ENG 111H (3.00)'], ['PHIL 111 (3.00)'], ['CS 106 (3.00)'], ['CS 133 (3.00)'], ['CS 137 (3.00)'], ['CS 140 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=92&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F92%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/92/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Santa Monica College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1001 (3.00)'], ['ENGL 31 (3.00)'], ['CS 52 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=137&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F137%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/137/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Santa Rosa Junior College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 1B (3.00)'], ['ENGL C1001 (3.00)'], ['CS 10A (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=57&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F57%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/57/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Sierra College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 1B (3.00)'], ['ENGL C1001 (3.00)'], ['CSCI 66 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=93&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F93%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/93/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Skyline College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 110 (3.00)'], ['ENGL C1001 (3.00)'], ['CIS 250 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=127&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F127%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/127/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Southwestern College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1001 (4.00)'], ['ENGL 220 (3.00)'], ['PHIL 103 (3.00)'], ['CIS 115 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=138&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F138%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/138/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Taft College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 1600 (4.00)'], ['Not Articulated']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=119&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F119%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/119/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,West Hills College Coalinga,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1001 (3.00)'], ['Not Articulated']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=67&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F67%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/67/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,West Hills College Lemoore,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)'], ['Not Articulated']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=146&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F146%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/146/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,West Los Angeles College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGLISH 102 (3.00)'], ['ENGL C1001 (3.00)'], ['Not Articulated']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=91&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F91%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/91/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,West Valley College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 001B (3.00)'], ['ENGL C1001 (3.00)'], ['ENGL C1001H (3.00)'], ['PHIL 003 (3.00)'], ['PHIL 017 (3.00)'], ['Not Articulated']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=80&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F80%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/80/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Woodland Community College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 1B (4.00)'], ['ENGL C1001 (3.00)'], ['Not Articulated']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=147&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F147%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/147/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Yuba College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 1B (4.00)'], ['ENGL C1001 (3.00)'], ['COMSC 9A (4.00)'], ['COMSC 11 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=90&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F90%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/90/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Allan Hancock College,Requirement,missing_row,missing raw CSV row,"[['ENGL 102 (3.00)'], ['ENGL C1001 (3.00)'], ['PHIL 114 (3.00)'], ['CS 111 (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=110&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F110%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/110/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,American River College,Requirement,missing_row,missing raw CSV row,"[['ENGWR 301 (3.00)'], ['ENGL C1001 (3.00)'], ['ENGWR 481 (3.00)'], ['ENGL C1001H (3.00)'], ['CISP 400 (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=27&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F27%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/27/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Bakersfield College,Requirement,missing_row,missing raw CSV row,"[['ENGL C1001 (4.00)'], ['PHIL B9 (3.00)'], ['COMP B12 (3.00)'], ['ENGR B19C (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=84&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F84%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/84/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Barstow Community College,Requirement,missing_row,missing raw CSV row,"[['ENGL 1B (3.00)'], ['ENGL C1001 (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=20&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F20%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/20/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Butte College,Requirement,sending_options_mismatch,sending options differ,"[['ENGL 4 (3.00)'], ['ENGL C1001 (3.00)'], ['PHIL 8 (3.00)'], ['CMST 14 (3.00)'], ['CSCI 20 (3.00)', 'CSCI 21 (3.00)']]","[['CSCI 20 (3.00)', 'CSCI 21 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=8&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F8%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/8/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Cabrillo College,Requirement,missing_row,missing raw CSV row,"[['ENGL 1C (3.00)'], ['PHILO 49 (3.00)'], ['ENGL 1B (3.00)'], ['ENGL 1BMC (3.00)'], ['ENGL C1001 (3.00)'], ['CS 11 (4.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=41&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F41%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/41/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Canada College,Requirement,missing_row,missing raw CSV row,"[['ENGL 110 (3.00)'], ['ENGL C1001 (3.00)'], ['CIS 250 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=68&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F68%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/68/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Cerritos College,Requirement,missing_row,missing raw CSV row,"[['ENGL 102 (3.00)'], ['ENGL C1001 (4.00)'], ['ENGL 110 (4.00)'], ['PHIL 103 (3.00)'], ['PSYC 103 (3.00)'], ['COMM 103 (3.00)'], ['CIS 180 (3.50)'], ['CIS 280X (3.50)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=104&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F104%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/104/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Chabot College,Requirement,missing_row,missing raw CSV row,"[['ENGL 4A (4.00)'], ['ENGL C1001 (4.00)'], ['CSCI 14 (4.00)'], ['CSCI 15 (4.00)'], ['ENGR 25 (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=96&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F96%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/96/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
info,no,False,False,non_course_requirement_placeholder,info,UCLA,University of California Los Angeles,Chaffey College,Requirement,missing_row,missing raw CSV row,"[['ENGL 1B (3.00)'], ['ENGL 1C (3.00)']]",,[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=69&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F69%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e,76/69/to/117/Major/3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
